seq_id,radius_m,lane_points_evaluated,delta_mean_avg,delta_median_avg,zscore_avg,frac_positive_delta_mean,frac_above_local_p75,frac_above_local_p90
097,0.25,394.05,8.78811092376709,8.873835933208465,6.479764270037412,0.7642954612672237,0.6537864185869694,0.5910161226987839
122,0.25,676.875,11.960601300001144,11.633192485570907,10.628336567990482,0.7624933507756337,0.6039835724979639,0.5582897156476975
056,0.25,938.3,5.642836028337479,5.371440958976746,2.682920651882887,0.7565105004098096,0.5636060245335102,0.48384444452822206
101,0.25,1032.8625,18.664285087585448,19.305401569604875,9.24704480851069,0.7529523612694768,0.6605230454355479,0.6067974398843944
158,0.25,455.6625,9.750104620680213,10.606323466822506,3.6771935746772213,0.7510378566557322,0.6904650136828423,0.616095127351582
005,0.25,254.525,4.967411987483501,4.16676953304559,2.312134226411581,0.7432975119248261,0.5859696306288242,0.5101284645497799
116,0.25,503.65,7.613240548223257,7.999203638732434,3.999595974665135,0.7278068442664298,0.606426241248846,0.5391422383487224
084,0.25,437.9125,7.349645120278001,7.318775719357655,6.11043284824118,0.7247861782905007,0.5695133917033672,0.5079876681789756
072,0.25,167.725,4.747029380127787,4.538768690731376,2.969060353934765,0.721449745767081,0.556975725479424,0.485705329105258
013,0.25,858.5125,8.326218897104264,8.9161405980587,3.595340821146965,0.7191169643260491,0.6271204434335231,0.536908819898963
095,0.25,362.35,4.081553608179092,3.80240518739447,2.631901204586029,0.7109058921781504,0.5394309062510729,0.46987985707819463
123,0.25,890.6625,10.684501820802689,11.691862988471986,2.2105819270014764,0.7084988276045877,0.5253453142940998,0.42374809049069884
017,0.25,711.4125,10.050779045118313,10.255387505810512,6.916182054235385,0.7010056272921726,0.6126648669964389,0.5661780110707408
001,0.25,296.575,3.0393363565206526,2.865154642239213,1.7700318913906812,0.6958177741350654,0.49277119636535643,0.4016973817721009
003,0.25,513.7,4.149175637960434,4.018081557750702,1.5788523763418199,0.6819520720920906,0.48793420679867266,0.40486019663512707
080,0.25,488.025,4.224391466379165,4.423191178403795,2.1928998731076716,0.6807208870748849,0.5329575091600418,0.4168768893927336
078,0.25,300.425,11.902487230859697,11.77422125339508,6.286112547386438,0.6776154361278482,0.5778728203848005,0.5237146539613604
011,0.25,515.6,6.3848974369466305,7.661150348186493,2.525647510960698,0.6716579359151501,0.5922761153429746,0.4653284588828683
002,0.25,758.925,2.7590520948171617,2.847935937345028,1.5372153528034687,0.6350578035464978,0.4761009953916073,0.39566264897584913
149,0.25,683.0,3.29675515609629,3.1594697390409077,1.564835629918996,0.6341250844527136,0.4323097245000741,0.31711007665623636
115,0.25,1086.175,14.021264293789864,17.177932428568603,5.299712484469637,0.6267478375847724,0.5606969103217125,0.47965828580781816
040,0.25,459.25,3.5033379032975063,3.710399096889887,2.0182995170674984,0.5806401668242399,0.41301079774275423,0.3178126581595279
057,0.25,1308.525,2.0354168036952616,2.132999276742339,0.9296673718839884,0.5641632909860024,0.35150868706405164,0.24283340387046337
039,0.25,157.65,1.4331452307291328,1.8077153246384114,0.49749454692937434,0.5406402445286206,0.36765400059521197,0.25794361550360917
058,0.25,92.12820512820512,2.780928595977671,4.113221241270795,0.8338475326697031,0.5307689429982984,0.4266566003070158,0.29912953056833325
071,0.25,88.38636363636364,0.1256791233847087,-0.4163951121524654,-0.057259946574710986,0.4707295154065928,0.2800668097016486,0.22879129834473133
064,0.25,9.526315789473685,-2.8557429730892183,-1.4630979999899865,-0.248532422631979,0.3923569679505391,0.07939519509673118,0.03383829165250063
037,0.25,1.4285714285714286,-0.3765303747994559,-0.5714285714285714,-0.5702527420861381,0.2857142857142857,0.0,0.0
067,0.5,154.8,12.084790375232696,12.618128633499145,4.513815841674805,0.9633591548087789,0.9298871958255768,0.8766805219650269
109,0.5,469.2375,26.03903112411499,26.104003024101257,7.099404293298721,0.933695082415022,0.8789965942502022,0.841531778126955
077,0.5,120.63013698630137,23.109837161170113,25.7490895986557,6.89408826146807,0.9296842041478597,0.8799619740910001,0.7685292748113474
037,0.5,1.4285714285714286,2.127704756600516,-0.21428571428571427,0.4594493678637913,0.9285714285714286,0.0,0.0
110,0.5,367.925,24.27287985086441,24.207216930389404,7.568809118866921,0.919486215817272,0.8522302225232125,0.8096044145524501
112,0.5,391.0,21.43953150510788,21.348769748210906,7.409955218434334,0.915357818669802,0.8614075765013695,0.8258917570114136
027,0.5,281.2432432432432,7.146338457996781,7.659695511734164,2.4396332103658365,0.9145850069487299,0.8086564095841872,0.6445692155409504
053,0.5,587.6375,8.924938714504242,8.650670266151428,2.1774823404848576,0.9027724742128607,0.7081515245139599,0.5713756222277879
103,0.5,255.175,24.207749164104463,24.636959183216096,7.040835568308831,0.9019954874586054,0.8651515543460846,0.8343288980424404
113,0.5,417.6375,22.112660360336303,21.499636912345885,9.915914997458458,0.8992830474147124,0.7849374167621136,0.7360739134252071
021,0.5,662.4125,13.422596788406372,13.071796429157256,8.422293563187122,0.8972819393512654,0.7841233134269714,0.7296660002321005
073,0.5,241.65,17.024351263046263,16.80250641107559,7.595448045432567,0.894665788501323,0.7775203652679921,0.7305113315582276
102,0.5,408.2875,20.072570419311525,20.123539459705352,8.389436113834382,0.8929312309163031,0.8423021346330642,0.8117738172411919
094,0.5,674.675,17.462097311019896,18.04155877828598,5.615652766823769,0.883924929389669,0.8293467871844769,0.7749934129416942
019,0.5,795.3625,11.420475876331329,11.277078688144684,5.168676424026489,0.8789122519276313,0.7191060714423656,0.6340015359222889
098,0.5,564.35,15.963953387737273,16.154439294338225,8.849356144666672,0.8771261047148233,0.8097424790263176,0.7670025248080492
016,0.5,1476.3375,15.131216394901276,15.065255320072174,5.53143019080162,0.8751299388135282,0.7611020393669605,0.6921871632337571
089,0.5,698.5,11.395107901096344,11.191324698925019,6.208212009072303,0.8746457170346398,0.7277402557432652,0.6708466477692128
023,0.5,614.075,18.889489245414733,18.97451378107071,4.423161342740059,0.8725867804658212,0.8092569999396801,0.7713581115007401
042,0.5,249.4375,17.96165497303009,17.89185905456543,6.07664207816124,0.8693676257701803,0.7878962248563767,0.7451768480241299
066,0.5,776.3,11.40696137547493,11.324539159238338,4.6877352021634575,0.8662205783867989,0.7403559859842062,0.6754549033939838
046,0.5,366.125,12.138763785362244,11.556752425432204,8.284466943144798,0.8653283365788036,0.6768190428614617,0.6185031950473785
044,0.5,329.5375,20.964015996456148,20.671985840797426,8.906824180483818,0.863723033069887,0.7651410505175591,0.7239042848348618
088,0.5,639.775,11.724397242069244,11.86494426727295,4.977211150527,0.8627227372976568,0.7403837911784649,0.6504172280430793
065,0.5,376.5375,14.910802781581879,14.875284659862519,4.71751970499754,0.8607179848504598,0.7498348981142045,0.6822811834514141
015,0.5,1079.7625,9.945121997594834,9.336272299289703,3.279819643497467,0.8560733169951181,0.6767423830926418,0.5951574556529522
090,0.5,763.075,9.116420996189117,9.00147695839405,4.967731675505638,0.8490581529157681,0.6806804109364748,0.5699669148772954
120,0.5,751.0,13.410226887464523,13.86189220547676,4.9074847266078,0.8490309779637434,0.703515412658453,0.6086348533630371
097,0.5,478.825,12.187727725505829,12.35891126394272,8.074883079528808,0.8461594533275804,0.7385435208678246,0.6457801125943661
124,0.5,768.325,15.075430512428284,15.199762773513793,6.52714749276638,0.8409472227423521,0.7033789470791817,0.594851004332304
054,0.5,595.9714285714285,8.880688605101213,9.13102190045343,4.298088740611422,0.8355183356340193,0.6633394986822985,0.5513405912164329
043,0.5,362.8125,12.646634030342103,12.517501413822174,7.322189989686012,0.8347396830488407,0.6916257992386818,0.6360024835914373
052,0.5,957.9125,12.053367114067077,11.507884053885936,4.0515384212136265,0.834100066832327,0.7129523899406195,0.6431626491248608
041,0.5,265.4875,11.628717923164368,11.30259437263012,5.489975865185261,0.8336535838418824,0.641455227136612,0.5766621032729745
106,0.5,338.275,12.065234994888305,11.907631951570512,6.875870561599731,0.8323072134905807,0.6977910902351141,0.6456293225288391
117,0.5,477.2375,15.996214139461518,15.935276293754578,7.2028503745794294,0.83194757432515,0.728331484645605,0.6811417587101459
024,0.5,1287.4375,11.552189159393311,11.202294105291367,4.564559780061245,0.8302576949665704,0.6924320712685585,0.6273982640355825
105,0.5,406.075,16.691886174678803,16.854394674301147,8.957931530475616,0.8237184480242268,0.715939974784851,0.6666566099971533
119,0.5,518.3375,16.51648722551763,16.917224237322806,6.711591906100511,0.8172096177164029,0.7000938974320888,0.6407435018569231
056,0.5,975.3125,6.549590063095093,6.443907216191292,2.676268866658211,0.8113776896189554,0.5844812128692866,0.47046021968126295
123,0.5,927.2375,12.407919055223465,12.904213374853134,2.6438421458005905,0.8057189659031421,0.5950670927762985,0.47839588224887847
158,0.5,552.325,13.270388552546502,13.78775682747364,6.361811568588019,0.8057097102261783,0.7331222916021943,0.6654973515309394
122,0.5,717.45,13.043337208032607,12.735410887002946,7.260534292459488,0.8045539900127132,0.6150269947946072,0.5379805322736502
013,0.5,887.85,9.993578898906708,10.24234733581543,3.069276565313339,0.7863885572253482,0.6645568840205669,0.5624465733766556
011,0.5,530.125,10.600379347801208,11.736039805412293,2.744374450482428,0.7832683376135703,0.7053529672324658,0.5654922377318143
116,0.5,571.125,8.892243728041649,9.080528318881989,3.5810409717261793,0.7741713971197066,0.6058179657906294,0.5153535295277833
084,0.5,491.1,8.495038544386626,8.424189181439578,5.499121777713299,0.7676968163339237,0.5859080195426941,0.5192062033340334
005,0.5,262.6625,5.3303653065115215,4.6440026899799705,1.7252922524698078,0.76727818166793,0.5602096114307642,0.46414451776072385
101,0.5,1068.85,19.321348571777342,19.90371178537607,7.420918859541416,0.7670025271449645,0.6769358290359377,0.6224115952849388
003,0.5,533.75,5.374959257245064,5.432775756716728,2.075615203380585,0.7660369329094497,0.5433142937719821,0.4180844396352768
017,0.5,715.7375,10.857143594324588,10.931761968135834,8.175954429384989,0.762127729073763,0.6608836188912391,0.6042749291285873
095,0.5,379.5,4.6637439876794815,4.34970196634531,2.169069992005825,0.7585146205405231,0.5339884385466576,0.4596139743924141
001,0.5,301.3375,3.720615694113076,3.808067585900426,1.3419951003044843,0.7581267877282605,0.5085633356124163,0.3683820622041821
080,0.5,491.8125,4.922233399748802,5.152021977677942,1.8953393578529358,0.7454069748680834,0.5532016281038523,0.4405341738834977
072,0.5,168.65,5.067992667108774,4.94632026180625,2.653677228093147,0.729875978613135,0.5278129704296589,0.4614403903484344
078,0.5,325.2125,13.081846385076641,13.903037608414888,4.709287426248193,0.7268950464972659,0.5981295078992843,0.49449370373040435
149,0.5,691.5588235294117,4.225695957155788,3.7784162290832577,1.1908838098101757,0.714277475238473,0.46272538963924437,0.3540792340303169
002,0.5,791.0375,3.2661856710910797,3.419943468272686,1.2543028891086578,0.6883904547368223,0.45242707841098306,0.32942125871777533
040,0.5,464.725,4.585479678120464,4.477774437144399,1.5169229076695045,0.6473133999396485,0.4483820540830493,0.32190717323683204
058,0.5,93.7948717948718,5.176403103603257,5.179476785990927,0.994630132952044,0.6450796595535846,0.5060628081361452,0.39997855987813735
057,0.5,1319.1875,2.738664796948433,2.789261255413294,0.9210087526589632,0.6330178630251233,0.38268185816705225,0.2531847035512328
115,0.5,1120.0625,16.53170287507819,19.721510365605354,4.585572371724993,0.6273771302020704,0.5977623203769327,0.514786384254694
039,0.5,158.5625,1.984866436291486,2.2072381211444734,0.7612878917949274,0.6096279416806947,0.3772040655836463,0.2766846865415573
029,0.5,1.2,0.170138880610466,0.3541666679084301,1.290169502608478,0.5208333333333334,0.3958333358168602,0.2291666679084301
071,0.5,89.31818181818181,0.16097101613625206,-0.3909484573682262,-0.14864793864332818,0.4896279339884957,0.24572219987484542,0.125461566706442
064,0.5,9.56140350877193,-3.714588737487793,-1.9971011936664582,-0.23247894942760466,0.4060158362830325,0.0458444794639945,0.02280796766281128
037,0.75,1.4285714285714286,3.804577010018485,1.3571428571428572,0.6634100590433393,1.0,0.0,0.0
067,0.75,155.98,12.50656716823578,12.904773318767548,4.071033370494843,0.968718129990339,0.9194475269317627,0.8616099232435226
077,0.75,121.86301369863014,24.4774386882782,26.176794807116192,6.717220477654901,0.9453516007314485,0.8723515859908528,0.8123093276388116
109,0.75,481.9875,26.688808393478393,26.335935044288636,6.943111115694046,0.9383196846833132,0.8845517992973327,0.8527839869260788
110,0.75,376.15,24.672812008857726,24.292808294296265,7.672915589809418,0.9275957880839171,0.8614528812468052,0.8230705045163631
112,0.75,415.3875,21.439770615100862,21.110386908054352,7.215365639328956,0.9246411959738824,0.8684584878385067,0.8347405269742012
027,0.75,281.5405405405405,7.5988665525172205,7.97540610706484,2.4266332239416,0.9183436733545572,0.8067862308911375,0.7039536944514996
053,0.75,590.375,9.840919822454453,9.12490718960762,2.172039531171322,0.9158129756832671,0.7267597511410713,0.6177697978913784
103,0.75,260.675,24.714714670181273,25.075709581375122,7.417479449510575,0.9136179020860971,0.8705074235796928,0.8387627527117729
021,0.75,666.7875,13.890663993358611,13.451902616024018,7.745255333185196,0.9096836716322129,0.7895494200289249,0.7400591090321541
113,0.75,428.15,22.44332835674286,21.601184248924255,8.681646832823754,0.9084107365620678,0.7893020361661911,0.7471871562302113
102,0.75,416.35,20.58928483724594,20.52460904121399,8.116237610578537,0.9060251212775935,0.846342322230339,0.8147412993013858
094,0.75,684.4375,18.139943957328796,18.428116154670715,5.107875522971153,0.9040840118761766,0.8379970401525497,0.7910432666540146
073,0.75,242.625,17.423663520812987,17.20261118412018,6.844948090612888,0.900840295564054,0.7792033553123474,0.7194452084600925
098,0.75,602.15,16.59453033208847,16.74372525215149,8.239915880560876,0.9000173873176907,0.8261698104441166,0.7775598160922528
088,0.75,663.0,12.638132011890411,12.58928186893463,5.033903169631958,0.8980969805635644,0.7727733559906482,0.6772138439118862
089,0.75,719.3125,11.877608966827392,11.60696781873703,5.275233602523803,0.8949351460694039,0.7421258769929409,0.6758137993514538
016,0.75,1480.525,15.565688741207122,15.229761111736298,5.072514083981514,0.8901326691036285,0.7568255104124546,0.7014620020985604
019,0.75,798.1125,11.7301971077919,11.508661234378815,4.556600159406662,0.8888003925880692,0.7233624666929245,0.6416742458939553
023,0.75,615.575,19.676217091083526,19.623081576824188,4.653252804279328,0.8887404827982415,0.8107406467199325,0.7789985582232475
066,0.75,777.65,12.238514013588428,11.838331739604474,4.709153113141656,0.8884301325360534,0.7453434720635415,0.6750398544594646
042,0.75,250.325,18.314435482025146,18.182427167892456,6.166567894816398,0.8853885600516567,0.7883081197738647,0.7429169215261936
046,0.75,366.75,12.42845640182495,11.861840003728867,7.197634160518646,0.8850892688261114,0.6796906508505345,0.6132404699921608
044,0.75,333.75,21.443642377853394,21.093480575084687,8.688165014982223,0.8802716336658587,0.7673880882561207,0.7261721357703209
090,0.75,787.7,9.696994253993035,9.49307302236557,4.667292052507401,0.877466894853389,0.7078859217464923,0.6025841783732175
120,0.75,759.925,14.367913866043091,14.714890819787978,4.380617916584015,0.8756263943913206,0.7240428104996681,0.6315376073122024
124,0.75,787.3375,15.705027782917023,15.68411569595337,6.430694043636322,0.8722892160048564,0.7348010502755642,0.6345052625983953
065,0.75,377.9125,15.125331664085389,15.011739444732665,4.417916759848595,0.8722566493449427,0.7531505607068538,0.6826367363333702
015,0.75,1082.4125,10.29346605539322,9.553338754177094,2.9458460956811905,0.8711783689639073,0.678782618790865,0.6040277749300003
097,0.75,505.0125,13.334123575687409,13.414729988574981,8.126021075248719,0.8679608711235633,0.7572647199034691,0.666523563861847
054,0.75,601.6142857142858,9.502844858860623,9.601193379664767,4.076092586137246,0.857672474830706,0.688286839188009,0.5786723421103712
117,0.75,509.2875,16.209925258159636,16.002111089229583,7.390595853328705,0.8554089745978188,0.7381404861807823,0.6867561742663384
106,0.75,347.825,12.357545417547225,12.058721387386322,5.676686224341393,0.8523514905908488,0.6996522232890129,0.6392774127423764
041,0.75,265.9375,11.976931762695312,11.650867140293121,4.742935529351234,0.851210155233314,0.6462784074246883,0.5716302335262299
052,0.75,968.5125,12.572838786244393,12.03382520377636,3.850411720573902,0.8489937343303156,0.7164924841374158,0.6461615722626448
105,0.75,412.7625,17.128882110118866,17.301109659671784,8.098221981525421,0.8478655582780792,0.7279992453753948,0.6775194898247718
024,0.75,1290.2375,11.914465802907944,11.563472723960876,4.182868629693985,0.8454796968095588,0.6903326503932476,0.6264602102339267
043,0.75,368.6,12.815846335887908,12.77539312839508,6.351886408030987,0.8419499270118076,0.6832420423626899,0.6216867081820965
123,0.75,935.275,12.973529773950577,13.221554327011109,2.930913972854614,0.8402246648696987,0.6476571269333362,0.5121222656220198
119,0.75,525.2,17.08297200202942,17.465009415149687,6.203049071133137,0.836939931488039,0.7055309116840363,0.6467791318893432
158,0.75,583.9,14.523759546130895,14.880100607126952,8.202067524939775,0.8333787549978633,0.7591668970882892,0.6909367576241493
122,0.75,727.05,13.497665739059448,13.161486154794693,6.458998590707779,0.8331523179221284,0.6252909645438194,0.5435197621583938
056,0.75,982.4875,6.646358013153076,6.6752183705568315,2.4071047082543373,0.8230181962588972,0.5815401803702116,0.45254636332392695
116,0.75,607.975,9.643445271253587,9.610931813716888,4.1945285722613335,0.8171221036392522,0.6232299335300923,0.5262720156461
013,0.75,893.8,10.55334559082985,10.62697217464447,3.0981991678476333,0.8115414538748489,0.6735318511724472,0.5817199509590865
011,0.75,535.0625,11.662032741308213,12.499100244045257,2.7891528349369765,0.8096513898464279,0.7212947551161051,0.6186274079605937
017,0.75,718.475,11.214731365442276,11.117575079202652,6.712833898514509,0.7988553684048831,0.6889341790229082,0.6263290110975503
084,0.75,521.875,9.013035041093826,8.948687683790922,5.522582029923797,0.7984643030639684,0.6015293588861823,0.5226395811885596
003,0.75,536.45,5.861197084188461,5.974420845508575,2.163681212067604,0.7970239881696217,0.5800610039383173,0.44988976828753946
001,0.75,302.1125,4.162879739701748,4.230594177916646,1.2806903500109912,0.7916351847616069,0.5346057513728738,0.3937715595588088
095,0.75,383.0625,4.891800066828727,4.520900596305728,2.043695842474699,0.7898646032810364,0.5369906909763813,0.4529413225129247
101,0.75,1078.7875,19.679657780751587,19.9927808791399,6.4023037314414974,0.7882159974593834,0.6844939339905978,0.6313441675156355
005,0.75,263.0625,5.40960607342422,5.049185385275632,1.4812327353283763,0.7713522412575055,0.5356952250003815,0.4349275434855372
080,0.75,492.2,5.205698903650045,5.4503726828843355,1.7482352770864964,0.7643799219220272,0.5586412772536278,0.45264214649796486
078,0.75,330.6375,13.411246836930513,14.366091749072075,3.24188914783299,0.7507035930633699,0.6292371772229671,0.49084731824696065
072,0.75,168.8625,5.250547388195992,5.231265917350538,2.382481363043189,0.7401918390434992,0.5270329462364316,0.45623650923371317
149,0.75,691.5882352941177,4.233463902683819,3.779902030439938,1.1257237362511017,0.734516397402399,0.44404730124070363,0.35573378977749276
002,0.75,793.1375,3.422554722428322,3.4843789517879484,1.197135853022337,0.6964651333013385,0.42823869958519933,0.3037272568792105
058,0.75,95.15384615384616,6.398077275190088,6.250617011553711,1.1838558726012707,0.6955598811870195,0.5331842816538281,0.4253445838888486
040,0.75,465.475,5.1068679126910865,4.675599809829146,1.4051223949540144,0.6821376913703234,0.4558064257726073,0.34213714436627923
057,0.75,1320.6125,3.1280317425727846,3.1095590591430664,0.9448431797325612,0.6684921959831149,0.403629594296217,0.2682751497253776
039,0.75,158.8375,2.2889026490971447,2.4247212985530497,0.9054694497957826,0.6510575646460823,0.3918045498430729,0.2901088441722095
115,0.75,1125.0625,17.869444239884615,20.057724924385546,4.4483794214203956,0.6492786282140638,0.6179080186411738,0.5441089634783566
071,0.75,89.45454545454545,0.034149822567335585,-0.4768208243079822,-0.11836692172271962,0.504765367628548,0.21932821043513037,0.11861872898457064
064,0.75,9.631578947368421,0.5210705995559692,2.1114489510655403,-0.2605729758739471,0.39120793031415435,0.15365279966499656,0.14134621201083064
029,0.75,1.8,-0.23972220420837403,-0.19999999403953553,-0.1761986712614695,0.36666666666666664,0.26666666865348815,0.23333333432674408
037,1.0,1.4285714285714286,5.015863827296665,4.142857142857143,0.811870447226933,1.0,0.0,0.0
067,1.0,155.98,12.784009473323822,13.052961730957032,3.907769160270691,0.973911547884069,0.9159199321269988,0.860998592376709
077,1.0,122.0958904109589,25.367116894986893,26.624883274237316,7.026217151847151,0.9536829378057597,0.8816064281596078,0.8388748673929108
109,1.0,485.175,27.03827624320984,26.454162979125975,6.668189960718155,0.9402980365836557,0.8886246480047703,0.8578071042895317
110,1.0,378.35,24.88976494073868,24.267548418045045,7.259756940603256,0.9324988416721007,0.8631423816084862,0.825819393992424
112,1.0,423.2625,21.524472451210023,21.024193024635316,6.896449306607247,0.9279150491783937,0.8705645732581615,0.835983770340681
053,1.0,591.5875,10.39946671128273,9.370252817869186,2.182582439482212,0.9222108662988477,0.7330955468118191,0.6437091305851936
027,1.0,281.5405405405405,7.786228387742429,8.118231178940954,2.4878244843031907,0.919243363473279,0.7998634679494677,0.7173493820670489
088,1.0,669.3625,13.1741943359375,12.991153383255005,4.748402965068817,0.9191869878548504,0.7917715072631836,0.6991643987596035
103,1.0,261.925,24.868070197105407,25.225835955142976,7.371443295478821,0.9165120176299922,0.8694645762443542,0.8357445076107979
021,1.0,668.375,14.104628145694733,13.660856074094772,6.879582339525223,0.9152855830427298,0.790174127370119,0.7416146215051412
094,1.0,686.5375,18.472052574157715,18.639270877838136,4.80884025990963,0.9137937019452165,0.8391733020544052,0.7902488701045514
113,1.0,431.65,22.696510601043702,21.77614517211914,7.904914072155952,0.9132655953692461,0.7899485737085342,0.7489014066755771
102,1.0,417.9875,20.700152468681335,20.59609044790268,7.494076684117317,0.9086526827068694,0.8434560336172581,0.8096803933382034
098,1.0,613.875,16.684181141853333,16.83945780992508,7.226484706997871,0.903201185298806,0.831525019556284,0.7781030975282193
089,1.0,725.875,12.20491714477539,11.933446168899536,4.762730818986893,0.9016219407562394,0.7497257485985755,0.6799250289797782
073,1.0,242.95,17.598151433467866,17.36324397325516,6.383172050118446,0.9001667889424075,0.7804536141455174,0.7084335882216692
066,1.0,777.8,12.5836451202631,12.007826009392739,4.29740183763206,0.8993904614745627,0.7457768268883228,0.6705420514568686
090,1.0,794.1625,10.168684881925582,9.921441251039505,4.445776271820068,0.8926753297643151,0.7262107171118259,0.6276356831192971
023,1.0,615.8625,19.909334623813628,19.79474982023239,4.832505619525909,0.891484214230489,0.8081412449479103,0.778542946279049
016,1.0,1482.2375,15.66247330904007,15.254735362529754,4.679375120997429,0.8903263206990586,0.7506117358803749,0.6979444026947021
046,1.0,366.85,12.624992275238037,12.077329510450364,6.1858969867229465,0.886650390849379,0.6742879837751389,0.6060406383126974
124,1.0,790.025,15.927190792560577,15.812134957313537,6.1290932327508925,0.8864854480215142,0.7489350706338882,0.6558569125831127
120,1.0,762.5,14.975805044174194,15.358251178264618,4.106673008203506,0.8862547821120114,0.7406827300786972,0.6483714755624532
019,1.0,800.0125,11.839549320936204,11.621383851766586,4.09162527769804,0.8857781722172483,0.7262538380920887,0.643894350528717
