seq_id,frame_idx,radius_m,lane_points_evaluated,delta_mean_avg,delta_median_avg,zscore_avg,frac_positive_delta_mean,frac_above_local_p75,frac_above_local_p90
001,6,0.25,58,1.2100577354431152,1.0517241954803467,1.673703670501709,0.7068965517241379,0.5344827771186829,0.517241358757019
001,6,0.5,66,2.9445559978485107,4.007575988769531,1.5438752174377441,0.7272727272727273,0.6060606241226196,0.4545454680919647
001,6,0.75,67,3.682441473007202,4.037313461303711,1.2273987531661987,0.7611940298507462,0.5970149040222168,0.46268656849861145
001,6,1.0,67,4.652105808258057,4.373134136199951,1.0691089630126953,0.7313432835820896,0.611940324306488,0.41791045665740967
001,7,0.25,70,0.28557825088500977,1.0499999523162842,3.7403814792633057,0.5857142857142857,0.5142857432365417,0.4571428596973419
001,7,0.5,76,0.7934717535972595,1.7039474248886108,1.0594490766525269,0.618421052631579,0.5,0.3815789520740509
001,7,0.75,78,1.6359937191009521,2.2435896396636963,1.2350395917892456,0.6282051282051282,0.5256410241127014,0.41025641560554504
001,7,1.0,80,2.7387778759002686,2.6187500953674316,1.0486822128295898,0.6125,0.5375000238418579,0.4375
001,8,0.25,73,2.4199609756469727,2.226027488708496,2.7976021766662598,0.6438356164383562,0.5616438388824463,0.5068492889404297
001,8,0.5,78,3.391411781311035,3.3782050609588623,1.6495192050933838,0.7051282051282052,0.5512820482254028,0.4871794879436493
001,8,0.75,79,4.465334892272949,4.379746913909912,1.4207438230514526,0.7088607594936709,0.5822784900665283,0.4430379867553711
001,8,1.0,79,4.834014415740967,4.367088794708252,1.0664175748825073,0.7215189873417721,0.5822784900665283,0.4303797483444214
001,9,0.25,85,-1.0691035985946655,-1.1705882549285889,-0.18291017413139343,0.6,0.5176470875740051,0.4470588266849518
001,9,0.5,90,-0.32416391372680664,-0.7166666388511658,0.2744452953338623,0.6222222222222222,0.46666666865348816,0.4000000059604645
001,9,0.75,91,0.8331624269485474,0.4065934121608734,0.6673756241798401,0.7142857142857143,0.5054945349693298,0.37362638115882874
001,9,1.0,91,1.3712824583053589,1.0714285373687744,0.61013263463974,0.7142857142857143,0.5274725556373596,0.36263737082481384
001,10,0.25,87,0.5880131125450134,-0.08045977354049683,1.1580299139022827,0.6206896551724138,0.517241358757019,0.4482758641242981
001,10,0.5,93,1.8932071924209595,1.4569892883300781,1.1150835752487183,0.6559139784946236,0.49462366104125977,0.37634408473968506
001,10,0.75,94,2.189345598220825,1.4095745086669922,0.9724754095077515,0.6702127659574468,0.5,0.3723404109477997
001,10,1.0,95,2.462317943572998,2.042105197906494,0.7750146985054016,0.6842105263157895,0.5052631497383118,0.4000000059604645
001,11,0.25,67,-0.900604248046875,-1.6716418266296387,1.0111534595489502,0.6417910447761194,0.46268656849861145,0.3731343150138855
001,11,0.5,74,0.14666076004505157,0.29729729890823364,1.8564566373825073,0.6756756756756757,0.47297295928001404,0.4054054021835327
001,11,0.75,74,0.9069598317146301,0.7364864945411682,0.8565252423286438,0.6486486486486487,0.4864864945411682,0.36486485600471497
001,11,1.0,74,0.9530308842658997,0.5270270109176636,0.5869715213775635,0.6621621621621622,0.47297295928001404,0.4189189076423645
001,12,0.25,78,2.210805654525757,1.7564102411270142,2.6956539154052734,0.7051282051282052,0.6025640964508057,0.5512820482254028
001,12,0.5,80,2.097362995147705,1.84375,1.2615382671356201,0.7,0.5375000238418579,0.48750001192092896
001,12,0.75,80,2.2177865505218506,2.0687499046325684,1.129899024963379,0.675,0.574999988079071,0.4749999940395355
001,12,1.0,80,2.4160327911376953,1.662500023841858,0.9429628252983093,0.675,0.574999988079071,0.512499988079071
001,13,0.25,68,2.2577967643737793,2.367647171020508,1.1349337100982666,0.7205882352941176,0.5882353186607361,0.5147058963775635
001,13,0.5,73,3.58990478515625,3.6986300945281982,1.2160780429840088,0.7534246575342466,0.5479452013969421,0.39726027846336365
001,13,0.75,73,4.454777717590332,4.6712327003479,1.3756778240203857,0.7808219178082192,0.5890411138534546,0.465753436088562
001,13,1.0,75,4.833260536193848,4.646666526794434,1.32065749168396,0.76,0.6000000238418579,0.5066666603088379
001,14,0.25,73,3.776217222213745,3.979452133178711,1.4917711019515991,0.7671232876712328,0.6164383292198181,0.534246563911438
001,14,0.5,74,5.385830879211426,5.804054260253906,1.816527009010315,0.8648648648648649,0.6891891956329346,0.5
001,14,0.75,74,5.853346347808838,6.04054069519043,1.6786742210388184,0.8648648648648649,0.7027027010917664,0.5675675868988037
001,14,1.0,74,6.268325328826904,6.175675868988037,1.629597783088684,0.9054054054054054,0.7162162065505981,0.5675675868988037
001,15,0.25,83,4.566030979156494,4.716867446899414,1.6363112926483154,0.7951807228915663,0.6385542154312134,0.5542168617248535
001,15,0.5,86,5.475510597229004,5.511627674102783,1.5267269611358643,0.8372093023255814,0.6279069781303406,0.5
001,15,0.75,86,5.893839359283447,5.854650974273682,1.6299976110458374,0.8372093023255814,0.6744186282157898,0.5465116500854492
001,15,1.0,86,6.024848937988281,6.186046600341797,1.5621870756149292,0.8604651162790697,0.6860465407371521,0.5465116500854492
001,16,0.25,96,3.9998810291290283,4.072916507720947,1.959620714187622,0.7916666666666666,0.625,0.4791666567325592
001,16,0.5,98,5.412267684936523,5.724489688873291,1.663572907447815,0.8163265306122449,0.6224489808082581,0.47959184646606445
001,16,0.75,99,5.7920637130737305,5.984848499298096,1.6346405744552612,0.8282828282828283,0.6363636255264282,0.49494948983192444
001,16,1.0,101,5.608798503875732,5.851485252380371,1.5408536195755005,0.8514851485148515,0.6435643434524536,0.5148515105247498
001,17,0.25,112,4.289838790893555,4.0714287757873535,2.1884186267852783,0.8392857142857143,0.6071428656578064,0.5803571343421936
001,17,0.5,115,5.163843631744385,5.026086807250977,1.702431082725525,0.8782608695652174,0.6173912882804871,0.5130434632301331
001,17,0.75,115,5.616525173187256,5.408695697784424,1.502931833267212,0.8782608695652174,0.634782612323761,0.5130434632301331
001,17,1.0,115,5.765836238861084,5.599999904632568,1.3815231323242188,0.8695652173913043,0.6521739363670349,0.5478261113166809
001,18,0.25,135,3.8750691413879395,3.8851852416992188,1.9543330669403076,0.8518518518518519,0.7037037014961243,0.6074073910713196
001,18,0.5,136,5.112856864929199,5.198529243469238,1.6896545886993408,0.9044117647058824,0.75,0.5661764740943909
001,18,0.75,136,5.622371196746826,5.540441036224365,1.4670228958129883,0.9117647058823529,0.7132353186607361,0.6176470518112183
001,18,1.0,136,6.115126609802246,5.926470756530762,1.3877184391021729,0.9411764705882353,0.7426470518112183,0.6102941036224365
001,19,0.25,179,3.629791021347046,3.6201117038726807,1.5673911571502686,0.8603351955307262,0.6759776473045349,0.5865921974182129
001,19,0.5,185,4.7067952156066895,4.72702693939209,1.646788239479065,0.9081081081081082,0.708108127117157,0.5837838053703308
001,19,0.75,185,5.187465190887451,5.07027006149292,1.5931342840194702,0.9351351351351351,0.7567567825317383,0.6108108162879944
001,19,1.0,185,5.585572719573975,5.397297382354736,1.4500337839126587,0.9297297297297298,0.7513513565063477,0.6054053902626038
001,20,0.25,203,3.466885805130005,3.6699507236480713,1.6888734102249146,0.8472906403940886,0.6945812702178955,0.5320196747779846
001,20,0.5,204,4.649658679962158,4.781862735748291,1.6301627159118652,0.9117647058823529,0.7745097875595093,0.5735294222831726
001,20,0.75,205,5.395817279815674,5.317073345184326,1.6060364246368408,0.9365853658536586,0.8048780560493469,0.6536585092544556
001,20,1.0,205,5.748478412628174,5.5780487060546875,1.5916614532470703,0.9414634146341463,0.8243902325630188,0.6585366129875183
001,21,0.25,226,3.739607334136963,3.9623894691467285,1.7212908267974854,0.8938053097345132,0.7345132827758789,0.5752212405204773
001,21,0.5,231,4.878483295440674,5.043290138244629,1.8858706951141357,0.9307359307359307,0.8051947951316833,0.5411255359649658
001,21,0.75,233,5.610940933227539,5.600858211517334,1.7966868877410889,0.9570815450643777,0.8626609444618225,0.7038626670837402
001,21,1.0,233,5.964906692504883,5.869098663330078,1.8008042573928833,0.9785407725321889,0.8626609444618225,0.7038626670837402
001,22,0.25,267,3.087388515472412,3.2584269046783447,1.5138217210769653,0.846441947565543,0.6441947817802429,0.4606741666793823
001,22,0.5,268,4.236004829406738,4.462686538696289,1.569140911102295,0.9514925373134329,0.7164179086685181,0.44029849767684937
001,22,0.75,269,4.803231716156006,4.741635799407959,1.6245516538619995,0.9776951672862454,0.821561336517334,0.5278810262680054
001,22,1.0,269,5.206426620483398,4.955390453338623,1.60029137134552,0.9776951672862454,0.8289963006973267,0.5613383054733276
001,23,0.25,311,3.0029456615448,3.117363452911377,1.5674935579299927,0.8038585209003215,0.5691318511962891,0.4308681786060333
001,23,0.5,312,3.888941764831543,3.961538553237915,1.5911952257156372,0.907051282051282,0.6602563858032227,0.4326923191547394
001,23,0.75,312,4.547220706939697,4.375,1.728712797164917,0.9423076923076923,0.7435897588729858,0.46474358439445496
001,23,1.0,312,4.818881988525391,4.61057710647583,1.679169774055481,0.9455128205128205,0.7596153616905212,0.48076921701431274
001,24,0.25,379,2.4441988468170166,2.6886544227600098,1.0952626466751099,0.712401055408971,0.4432717561721802,0.35620051622390747
001,24,0.5,381,3.1986942291259766,3.5157480239868164,1.3374501466751099,0.84251968503937,0.5406824350357056,0.3333333432674408
001,24,0.75,382,3.767131805419922,3.887434482574463,1.5143276453018188,0.8979057591623036,0.6204188466072083,0.38743454217910767
001,24,1.0,382,3.997504234313965,4.048429489135742,1.4716897010803223,0.9162303664921466,0.6439790725708008,0.39528796076774597
001,25,0.25,471,2.728332042694092,3.0636942386627197,1.2933838367462158,0.6985138004246284,0.4352441728115082,0.30997878313064575
001,25,0.5,475,3.3674259185791016,3.6494736671447754,1.3954604864120483,0.8231578947368421,0.4715789556503296,0.3094736933708191
001,25,0.75,476,3.800215482711792,3.8991596698760986,1.5336447954177856,0.8634453781512605,0.5189075469970703,0.34873950481414795
001,25,1.0,478,3.990344285964966,4.049163341522217,1.4108022451400757,0.8765690376569037,0.5271966457366943,0.3891213536262512
001,26,0.25,585,2.3149991035461426,2.4965810775756836,0.7391262054443359,0.6786324786324787,0.3948718011379242,0.28034189343452454
001,26,0.5,586,2.9214749336242676,2.908703088760376,1.1672667264938354,0.7832764505119454,0.4505119323730469,0.2883959114551544
001,26,0.75,586,3.2845091819763184,3.162116050720215,1.193034052848816,0.8276450511945392,0.5290102362632751,0.3139931857585907
001,26,1.0,588,3.376436710357666,3.1930272579193115,1.1501246690750122,0.8435374149659864,0.523809552192688,0.3163265287876129
001,27,0.25,604,2.2479307651519775,2.3716888427734375,1.0022854804992676,0.6672185430463576,0.3923841118812561,0.2798013389110565
001,27,0.5,611,2.620253801345825,2.7905073165893555,1.0158666372299194,0.7675941080196399,0.44189852476119995,0.2618657946586609
001,27,0.75,612,2.924377202987671,3.0735294818878174,1.0324170589447021,0.7990196078431373,0.48856207728385925,0.27124184370040894
001,27,1.0,612,3.041893720626831,2.9566993713378906,0.9709548354148865,0.8137254901960784,0.48856207728385925,0.2908496856689453
001,28,0.25,618,2.1795084476470947,1.9490290880203247,0.9869523644447327,0.6553398058252428,0.42556634545326233,0.3236245810985565
001,28,0.5,619,2.502915859222412,2.3416800498962402,0.7974862456321716,0.7835218093699515,0.4442649483680725,0.27786752581596375
001,28,0.75,620,2.7294270992279053,2.519354820251465,0.9029830694198608,0.8129032258064516,0.4903225898742676,0.27419355511665344
001,28,1.0,620,2.737542152404785,2.629838705062866,0.8390874266624451,0.8096774193548387,0.4725806415081024,0.2822580635547638
001,29,0.25,580,2.164926767349243,1.6784483194351196,0.9551980495452881,0.7327586206896551,0.45862069725990295,0.36206895112991333
001,29,0.5,585,2.1827590465545654,1.9743589162826538,0.9369834661483765,0.7948717948717948,0.45982906222343445,0.30085471272468567
001,29,0.75,585,2.339998960494995,2.125641107559204,0.9770362377166748,0.811965811965812,0.4803418815135956,0.31282052397727966
001,29,1.0,585,2.3811612129211426,2.251281976699829,0.92439204454422,0.811965811965812,0.470085471868515,0.3076923191547394
001,30,0.25,497,1.4851398468017578,1.380281686782837,0.8235448598861694,0.6861167002012073,0.4084506928920746,0.28772637248039246
001,30,0.5,502,1.7805782556533813,1.782868504524231,0.9486398100852966,0.7609561752988048,0.4063745141029358,0.27689242362976074
001,30,0.75,502,2.135385751724243,2.0577688217163086,1.0751707553863525,0.8087649402390438,0.4661354720592499,0.28884461522102356
001,30,1.0,502,2.3256053924560547,2.1543824672698975,1.053229570388794,0.8446215139442231,0.49203187227249146,0.3127489984035492
001,31,0.25,540,2.1799333095550537,2.4768519401550293,0.8344305753707886,0.6592592592592592,0.39814814925193787,0.2629629671573639
001,31,0.5,543,2.527683973312378,2.7587478160858154,0.9596143960952759,0.7255985267034991,0.39963167905807495,0.265193372964859
001,31,0.75,544,2.9018163681030273,2.9365808963775635,1.1379966735839844,0.78125,0.4485294222831726,0.29411765933036804
001,31,1.0,544,3.053298234939575,3.050551414489746,1.149289608001709,0.7959558823529411,0.4522058963775635,0.2922794222831726
001,32,0.25,604,2.6622846126556396,3.2557947635650635,0.9620766639709473,0.6423841059602649,0.41721853613853455,0.2947019934654236
001,32,0.5,607,3.061145067214966,3.384678840637207,1.2048317193984985,0.7265238879736409,0.44151565432548523,0.29489290714263916
001,32,0.75,607,3.3876185417175293,3.5247116088867188,1.2442594766616821,0.800658978583196,0.4827018082141876,0.311367392539978
001,32,1.0,607,3.4294683933258057,3.562602996826172,1.1162877082824707,0.8204283360790774,0.4596375524997711,0.304777592420578
001,33,0.25,658,2.220348596572876,2.220364809036255,0.7048057317733765,0.668693009118541,0.38753798604011536,0.27203646302223206
001,33,0.5,662,2.3453357219696045,2.429758310317993,0.7161320447921753,0.7280966767371602,0.3867069482803345,0.21752266585826874
001,33,0.75,664,2.5483341217041016,2.4299697875976562,0.6675757765769958,0.7801204819277109,0.3870481848716736,0.21686747670173645
001,33,1.0,665,2.4707250595092773,2.4699249267578125,0.6200683116912842,0.7924812030075188,0.36090224981307983,0.2120300680398941
001,34,0.25,580,1.5533391237258911,1.3456896543502808,0.48355183005332947,0.6293103448275862,0.3224138021469116,0.23965516686439514
001,34,0.5,584,1.7736561298370361,1.5993150472640991,0.6050477027893066,0.75,0.3304794430732727,0.20034246146678925
001,34,0.75,586,2.0141196250915527,1.6237201690673828,0.6346407532691956,0.7986348122866894,0.35324230790138245,0.20477814972400665
001,34,1.0,586,1.9408814907073975,1.6689419746398926,0.6205487251281738,0.78839590443686,0.3344709873199463,0.18771331012248993
001,35,0.25,503,1.6375497579574585,1.0685884952545166,0.7169852256774902,0.6441351888667992,0.3200795352458954,0.22664016485214233
001,35,0.5,506,1.6748136281967163,1.3241106271743774,0.7017106413841248,0.7608695652173914,0.2964426875114441,0.2035573124885559
001,35,0.75,509,1.8362939357757568,1.5422396659851074,0.73526930809021,0.8192534381139489,0.316306471824646,0.2082514762878418
001,35,1.0,509,1.9228534698486328,1.5667976140975952,0.6880214810371399,0.8447937131630648,0.316306471824646,0.20235756039619446
001,36,0.25,497,1.6114661693572998,1.6307847499847412,0.8368428945541382,0.5955734406438632,0.3058350086212158,0.22132796049118042
001,36,0.5,500,1.7949579954147339,2.013000011444092,0.7915685176849365,0.714,0.3140000104904175,0.21400000154972076
001,36,0.75,502,2.034543991088867,2.173306703567505,0.8305853009223938,0.7669322709163346,0.3306773006916046,0.22709164023399353
001,36,1.0,503,2.1103427410125732,2.1878726482391357,0.7387323379516602,0.7833001988071571,0.3339960277080536,0.23061630129814148
001,37,0.25,605,1.555881142616272,1.5603306293487549,0.8263542652130127,0.5603305785123966,0.32066115736961365,0.2380165308713913
001,37,0.5,607,1.684137225151062,1.812191128730774,0.7610858678817749,0.685337726523888,0.3031301498413086,0.2174629271030426
001,37,0.75,610,1.8532426357269287,1.9704917669296265,0.7075755000114441,0.7245901639344262,0.3196721374988556,0.21311475336551666
001,37,1.0,611,1.8712719678878784,2.008183240890503,0.6023781299591064,0.7119476268412439,0.314238965511322,0.2160392850637436
001,38,0.25,663,1.5332123041152954,1.2420814037322998,0.5561131834983826,0.5822021116138764,0.3031674325466156,0.2096530944108963
001,38,0.5,666,1.3722648620605469,1.4301801919937134,0.47386205196380615,0.6261261261261262,0.2807807922363281,0.18918919563293457
001,38,0.75,667,1.3366795778274536,1.5239880084991455,0.4667065441608429,0.638680659670165,0.2698650658130646,0.19190405309200287
001,38,1.0,667,1.1768304109573364,1.5674662590026855,0.39065271615982056,0.631184407796102,0.265367329120636,0.18740630149841309
001,39,0.25,565,1.2954380512237549,1.1265486478805542,0.3997672498226166,0.5929203539823009,0.2849557399749756,0.17522123456001282
001,39,0.5,565,1.2473127841949463,1.2407079935073853,0.4425782561302185,0.6300884955752213,0.26017698645591736,0.1592920422554016
001,39,0.75,568,1.25661301612854,1.279929518699646,0.4886670708656311,0.6461267605633803,0.246478870511055,0.15669013559818268
001,39,1.0,569,1.130156397819519,1.353251338005066,0.44633862376213074,0.6625659050966608,0.26362037658691406,0.172231987118721
001,40,0.25,387,0.5819128751754761,0.40310078859329224,0.5577468872070312,0.5503875968992248,0.3100775182247162,0.23255814611911774
001,40,0.5,391,0.7149536609649658,0.4271099865436554,0.661677896976471,0.5856777493606138,0.31457799673080444,0.24040921032428741
001,40,0.75,392,0.9992521405220032,0.6670918464660645,0.6511727571487427,0.673469387755102,0.3265306055545807,0.23469388484954834
001,40,1.0,392,1.239804983139038,0.8762755393981934,0.5929656624794006,0.7321428571428571,0.32908162474632263,0.23469388484954834
001,41,0.25,364,1.586824893951416,1.1126374006271362,1.3185415267944336,0.5934065934065934,0.31593406200408936,0.22802197933197021
001,41,0.5,365,1.5975130796432495,1.1575342416763306,0.903540313243866,0.6794520547945205,0.31506848335266113,0.23835615813732147
001,41,0.75,366,1.752479910850525,1.237704873085022,0.8656608462333679,0.7131147540983607,0.3333333432674408,0.2322404384613037
001,41,1.0,366,1.8789681196212769,1.3046448230743408,0.7377722263336182,0.7568306010928961,0.34153005480766296,0.24043716490268707
001,42,0.25,350,3.015854597091675,2.7228572368621826,1.437172770500183,0.6428571428571429,0.3400000035762787,0.27142858505249023
001,42,0.5,356,2.8518660068511963,2.678370714187622,1.2764170169830322,0.7078651685393258,0.3567415773868561,0.26123595237731934
001,42,0.75,356,3.0156490802764893,2.8623595237731934,1.1231696605682373,0.7471910112359551,0.3511236011981964,0.26404494047164917
001,42,1.0,356,3.104443073272705,2.9606740474700928,0.966408908367157,0.7696629213483146,0.3651685416698456,0.2584269642829895
001,43,0.25,397,3.3505797386169434,2.294710397720337,1.1825259923934937,0.6876574307304786,0.35516372323036194,0.26700252294540405
001,43,0.5,403,2.964703321456909,2.328784227371216,0.803471565246582,0.6774193548387096,0.35235732793807983,0.25558313727378845
001,43,0.75,403,2.7558810710906982,2.435483932495117,0.7604764103889465,0.7121588089330024,0.3374689817428589,0.24813896417617798
001,43,1.0,403,2.5682108402252197,2.586848735809326,0.61323481798172,0.7245657568238213,0.3300248086452484,0.2431761771440506
001,44,0.25,438,3.3306610584259033,2.4098174571990967,0.9987841248512268,0.6529680365296804,0.3378995358943939,0.2557077705860138
001,44,0.5,441,3.2283313274383545,2.7154195308685303,0.8332929611206055,0.6825396825396826,0.3265306055545807,0.2290249466896057
001,44,0.75,442,2.773780345916748,2.5509049892425537,0.7072155475616455,0.665158371040724,0.31221720576286316,0.22624434530735016
001,44,1.0,442,2.2800140380859375,2.489819049835205,0.6352891325950623,0.669683257918552,0.31221720576286316,0.20588235557079315
001,45,0.25,294,3.5326578617095947,2.8180272579193115,1.1099214553833008,0.7482993197278912,0.3707483112812042,0.3095238208770752
001,45,0.5,297,3.5916202068328857,3.048821449279785,1.1327632665634155,0.7542087542087542,0.3737373650074005,0.2929292917251587
001,45,0.75,297,3.4031872749328613,2.929292917251587,1.0679466724395752,0.7474747474747475,0.3636363744735718,0.2760942876338959
001,45,1.0,297,2.986323356628418,2.8063971996307373,0.8957688212394714,0.7239057239057239,0.3569023609161377,0.2794612646102905
001,46,0.25,164,2.5430870056152344,1.1493902206420898,2.351290464401245,0.8048780487804879,0.46341463923454285,0.37804877758026123
001,46,0.5,168,2.335951089859009,1.1517857313156128,1.852950930595398,0.8035714285714286,0.4702380895614624,0.3392857015132904
001,46,0.75,168,2.190401077270508,1.1458333730697632,1.3799371719360352,0.8154761904761905,0.4642857015132904,0.3571428656578064
001,46,1.0,168,2.1644444465637207,1.2797619104385376,1.1098628044128418,0.8154761904761905,0.4702380895614624,0.369047611951828
001,47,0.25,136,3.696103096008301,2.5735294818878174,2.6396307945251465,0.75,0.45588234066963196,0.43382352590560913
001,47,0.5,138,3.624311923980713,2.605072498321533,1.7214372158050537,0.7898550724637681,0.4492753744125366,0.3695652186870575
001,47,0.75,139,3.3897063732147217,2.679856061935425,1.4511038064956665,0.7913669064748201,0.42446044087409973,0.34532374143600464
001,47,1.0,139,3.3385493755340576,2.83093523979187,1.1583150625228882,0.7985611510791367,0.42446044087409973,0.3309352397918701
001,48,0.25,64,9.724847793579102,10.015625,7.8906779289245605,0.765625,0.734375,0.671875
001,48,0.5,70,8.397893905639648,9.121428489685059,3.6666481494903564,0.7,0.6285714507102966,0.5
001,48,0.75,73,7.99090051651001,8.85616397857666,2.683391571044922,0.684931506849315,0.5616438388824463,0.5068492889404297
001,48,1.0,73,8.169803619384766,9.089040756225586,2.361647367477417,0.6986301369863014,0.5616438388824463,0.5205479264259338
001,49,0.25,85,11.322607040405273,11.94705867767334,5.144877910614014,0.7058823529411765,0.6941176652908325,0.658823549747467
001,49,0.5,89,10.501143455505371,11.544943809509277,2.9697532653808594,0.6853932584269663,0.617977499961853,0.49438202381134033
001,49,0.75,89,10.401960372924805,11.797752380371094,2.6742656230926514,0.6741573033707865,0.5617977380752563,0.483146071434021
001,49,1.0,90,10.195992469787598,11.833333015441895,2.433840751647949,0.6666666666666666,0.5333333611488342,0.46666666865348816
001,50,0.25,121,13.592561721801758,13.855371475219727,5.48883056640625,0.7768595041322314,0.6942148804664612,0.6611570119857788
001,50,0.5,124,13.133594512939453,13.717741966247559,2.4729371070861816,0.7258064516129032,0.6451612710952759,0.524193525314331
001,50,0.75,124,13.218996047973633,14.161290168762207,2.045844316482544,0.717741935483871,0.6209677457809448,0.5161290168762207
001,50,1.0,124,13.1184663772583,14.447580337524414,1.8267720937728882,0.7096774193548387,0.5645161271095276,0.5161290168762207
001,51,0.25,173,9.908376693725586,7.283236980438232,2.4863977432250977,0.6878612716763006,0.560693621635437,0.5202311873435974
001,51,0.5,176,8.94939136505127,8.053977012634277,1.491519570350647,0.7159090909090909,0.5284090638160706,0.39772728085517883
001,51,0.75,178,8.423263549804688,8.696629524230957,1.133225679397583,0.7359550561797753,0.466292142868042,0.3651685416698456
001,51,1.0,178,7.741634845733643,8.834269523620605,1.021060585975647,0.7247191011235955,0.4438202381134033,0.3483146131038666
001,52,0.25,104,6.562570571899414,2.0625,0.812558114528656,0.6634615384615384,0.38461539149284363,0.32692307233810425
001,52,0.5,107,6.457790851593018,3.8644859790802,0.4857042133808136,0.7476635514018691,0.35514017939567566,0.29906541109085083
001,52,0.75,107,5.559297561645508,4.443925380706787,0.4984509348869324,0.7289719626168224,0.336448609828949,0.2616822421550751
001,52,1.0,108,4.752505302429199,4.620370388031006,0.5330981016159058,0.7222222222222222,0.32407405972480774,0.26851850748062134
001,53,0.25,24,6.565971851348877,6.5625,6.349941730499268,0.625,0.5416666865348816,0.5
001,53,0.5,35,5.31592321395874,6.057142734527588,1.1369435787200928,0.5142857142857142,0.4000000059604645,0.2571428716182709
001,53,0.75,35,6.453897476196289,7.142857074737549,1.4237967729568481,0.6285714285714286,0.48571428656578064,0.4285714328289032
001,53,1.0,36,6.720499515533447,7.0,1.5130938291549683,0.6388888888888888,0.5277777910232544,0.4444444477558136
001,54,0.25,35,4.561428546905518,4.5714287757873535,4.0131516456604,0.6571428571428571,0.6571428775787354,0.6285714507102966
001,54,0.5,45,5.310511112213135,5.699999809265137,3.0430328845977783,0.6222222222222222,0.5555555820465088,0.42222222685813904
001,54,0.75,47,6.326700210571289,6.446808338165283,2.1439592838287354,0.6808510638297872,0.6170212626457214,0.5106382966041565
001,54,1.0,47,6.383512496948242,6.404255390167236,2.101257562637329,0.6808510638297872,0.6170212626457214,0.5531914830207825
001,55,0.25,45,4.328888416290283,4.511111259460449,4.908115863800049,0.5555555555555556,0.5333333611488342,0.5111111402511597
001,55,0.5,47,5.825390815734863,6.712766170501709,1.7754913568496704,0.5531914893617021,0.5106382966041565,0.42553192377090454
001,55,0.75,49,6.702394485473633,7.153061389923096,1.4360275268554688,0.6530612244897959,0.5714285969734192,0.4693877696990967
